window_id,split,lake_name,target_datetime,length,window_days,target_raw,target_transformed,ice_prev_m,ice_prev_gap_days,Air_Temperature_celsius,ice_prev_available,coeff_shape
train_000298,train,【IISD Experimental】Lake 239,2004-04-07 00:00:00,2,45,0.540000021457672,0.5400000214576721,0.660000026226043,15.327083333333333,10.2975402832031,1.0,"(1, 1, 52)"
train_000299,train,【IISD Experimental】Lake 239,2005-01-11 09:25:00,2,45,0.379999995231628,0.3799999952316284,0.189999997615814,28.39236111111111,-19.2456115722656,1.0,"(1, 1, 52)"
train_000300,train,【IISD Experimental】Lake 239,2005-02-03 00:00:00,2,45,0.519999980926513,0.5199999809265137,0.379999995231628,22.60763888888889,1.76915893554689,1.0,"(1, 1, 52)"
train_000301,train,【IISD Experimental】Lake 239,2005-12-04 00:00:00,2,45,0.170000001788139,0.17000000178813934,0.11999999731779,2.0,-17.1169189453124,1.0,"(1, 1, 52)"
train_000302,train,【IISD Experimental】Lake 239,2006-01-03 15:35:00,3,45,0.289999991655349,0.28999999165534973,0.170000001788139,30.64930555555556,-1.40085449218747,1.0,"(1, 2, 52)"
train_000303,train,【IISD Experimental】Lake 239,2006-02-01 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.289999991655349,28.350694444444443,-2.39389648437497,1.0,"(1, 1, 52)"
train_000304,train,【IISD Experimental】Lake 239,2006-02-23 00:00:00,2,45,0.479999989271163,0.47999998927116394,0.439999997615814,22.0,-9.42954101562497,1.0,"(1, 1, 52)"
train_000305,train,【IISD Experimental】Lake 239,2006-04-03 15:32:00,2,45,0.479999989271163,0.47999998927116394,0.479999989271163,39.64722222222223,-1.31522216796872,1.0,"(1, 1, 52)"
train_000306,train,【IISD Experimental】Lake 239,2006-12-19 00:00:00,2,45,0.209999993443489,0.20999999344348907,0.180000007152557,14.0,-12.7198242187499,1.0,"(1, 1, 52)"
train_000307,train,【IISD Experimental】Lake 239,2007-01-03 00:00:00,3,45,0.360000014305114,0.36000001430511475,0.209999993443489,15.0,-2.82343139648435,1.0,"(1, 2, 52)"
train_000308,train,【IISD Experimental】Lake 239,2007-01-10 09:14:00,4,45,0.389999985694885,0.38999998569488525,0.360000014305114,7.384722222222222,-20.6124481201171,1.0,"(1, 3, 52)"
train_000309,train,【IISD Experimental】Lake 239,2007-02-06 00:00:00,3,45,0.479999989271163,0.47999998927116394,0.389999985694885,26.615277777777777,-25.6007751464843,1.0,"(1, 2, 52)"
train_000310,train,【IISD Experimental】Lake 239,2007-02-20 00:00:00,3,45,0.620000004768371,0.6200000047683716,0.479999989271163,14.0,-7.36710205078122,1.0,"(1, 2, 52)"
train_000311,train,【IISD Experimental】Lake 239,2007-03-13 00:00:00,3,45,0.639999985694885,0.6399999856948853,0.620000004768371,21.0,4.54595336914064,1.0,"(1, 2, 52)"
train_000312,train,【IISD Experimental】Lake 239,2007-04-03 09:04:00,3,45,0.620000004768371,0.6200000047683716,0.639999985694885,21.377777777777776,-7.44949951171872,1.0,"(1, 2, 52)"
train_000313,train,【IISD Experimental】Lake 239,2007-04-18 00:00:00,3,45,0.509999990463256,0.5099999904632568,0.620000004768371,14.622222222222222,8.45623168945314,1.0,"(1, 2, 52)"
train_000314,train,【IISD Experimental】Lake 239,2012-03-21 00:00:00,2,45,0.289999991655349,0.28999999165534973,0.409999996423721,1.4166666666666667,7.31658325195314,1.0,"(1, 1, 52)"
train_000315,train,【IISD Experimental】Lake 239,2015-01-31 00:00:00,2,45,0.46000000834465,0.46000000834465027,0.409999996423721,24.61805555555556,-13.3591064453124,1.0,"(1, 1, 52)"
train_000316,train,【IISD Experimental】Lake 239,2015-03-16 14:48:00,2,45,0.600000023841857,0.6000000238418579,0.46000000834465,44.61666666666667,-0.641027832031227,1.0,"(1, 1, 52)"
train_000317,train,【IISD Experimental】Lake 239,2016-03-17 00:00:00,2,45,0.389999985694885,0.38999998569488525,0.430000007152557,2.6597222222222223,-2.52875366210935,1.0,"(1, 1, 52)"
train_000318,train,【IISD Experimental】Lake 239,2017-03-22 00:00:00,2,45,0.639999985694885,0.6399999856948853,0.649999976158142,1.375,-7.98117675781247,1.0,"(1, 1, 52)"
train_000319,train,【IISD Experimental】Lake 302,1972-12-13 00:00:00,2,45,0.330000013113021,0.33000001311302185,0.109999999403953,28.0,-14.3681091308593,1.0,"(1, 1, 52)"
train_000320,train,【IISD Experimental】Lake 302,1973-01-24 00:00:00,2,45,0.449999988079071,0.44999998807907104,0.330000013113021,42.0,-7.5036682128906,1.0,"(1, 1, 52)"
train_000321,train,【IISD Experimental】Lake 302,1973-04-17 00:00:00,2,45,0.375,0.375,0.474999994039535,27.0,-2.64029541015622,1.0,"(1, 1, 52)"
train_000322,train,【IISD Experimental】Lake 302,1974-01-23 00:00:00,2,45,0.400000005960464,0.4000000059604645,0.25,35.0,-8.49213256835935,1.0,"(1, 1, 52)"
train_000323,train,【IISD Experimental】Lake 302,1974-02-26 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.400000005960464,34.0,-7.44208374023435,1.0,"(1, 1, 52)"
train_000324,train,【IISD Experimental】Lake 302,1974-04-02 00:00:00,2,45,0.25,0.25,0.439999997615814,35.0,-2.60907592773435,1.0,"(1, 1, 52)"
train_000325,train,【IISD Experimental】Lake 302,1974-05-01 00:00:00,2,45,0.16500000655651,0.16500000655651093,0.25,29.0,2.84502563476564,1.0,"(1, 1, 52)"
train_000326,train,【IISD Experimental】Lake 302,1974-12-09 00:00:00,2,45,0.150000005960464,0.15000000596046448,0.0700000002980232,20.0,-15.6729492187499,1.0,"(1, 1, 52)"
train_000327,train,【IISD Experimental】Lake 302,1980-01-22 00:00:00,2,45,0.230000004172325,0.23000000417232513,0.189999997615814,36.0,-7.92697753906247,1.0,"(1, 1, 52)"
train_000328,train,【IISD Experimental】Lake 302,1980-01-25 00:00:00,3,45,0.435000002384185,0.4350000023841858,0.230000004172325,3.0,-18.0690368652343,1.0,"(1, 2, 52)"
train_000329,train,【IISD Experimental】Lake 302,1980-02-25 00:00:00,3,45,0.435000002384185,0.4350000023841858,0.435000002384185,31.0,-16.2605651855468,1.0,"(1, 2, 52)"
train_000330,train,【IISD Experimental】Lake 302,1981-01-02 00:00:00,2,45,0.319999992847442,0.3199999928474426,0.170000001788139,25.0,-21.8947967529296,1.0,"(1, 1, 52)"
train_000331,train,【IISD Experimental】Lake 302,1981-01-12 00:00:00,3,45,0.400000005960464,0.4000000059604645,0.319999992847442,10.0,-15.7985290527343,1.0,"(1, 2, 52)"
train_000332,train,【IISD Experimental】Lake 302,1981-01-26 00:00:00,3,45,0.46000000834465,0.46000000834465027,0.400000005960464,14.0,-1.22135009765622,1.0,"(1, 2, 52)"
train_000333,train,【IISD Experimental】Lake 302,1981-02-09 00:00:00,4,45,0.455000013113021,0.45500001311302185,0.46000000834465,14.0,-18.9892639160156,1.0,"(1, 3, 52)"
train_000334,train,【IISD Experimental】Lake 302,1981-02-23 00:00:00,4,45,0.479999989271163,0.47999998927116394,0.455000013113021,14.0,-0.134771728515602,1.0,"(1, 3, 52)"
train_000335,train,【IISD Experimental】Lake 302,1981-03-16 00:00:00,3,45,0.569999992847442,0.5699999928474426,0.479999989271163,21.0,-1.55341186523435,1.0,"(1, 2, 52)"
train_000336,train,【IISD Experimental】Lake 302,1982-01-12 00:00:00,2,45,0.340000003576278,0.3400000035762787,0.115000002086162,29.0,-20.6643737792968,1.0,"(1, 1, 52)"
train_000337,train,【IISD Experimental】Lake 302,1982-02-09 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.340000003576278,28.0,-20.7678131103515,1.0,"(1, 1, 52)"
train_000338,train,【IISD Experimental】Lake 302,1982-03-09 00:00:00,2,45,0.5450000166893,0.5450000166893005,0.439999997615814,28.0,-14.8400024414062,1.0,"(1, 1, 52)"
train_000339,train,【IISD Experimental】Lake 302,1983-01-11 00:00:00,2,45,0.395000010728836,0.39500001072883606,0.360000014305114,28.0,-8.6326965332031,1.0,"(1, 1, 52)"
train_000340,train,【IISD Experimental】Lake 302,1983-02-15 00:00:00,2,45,0.490000009536743,0.49000000953674316,0.395000010728836,35.0,-1.06894531249997,1.0,"(1, 1, 52)"
train_000341,train,【IISD Experimental】Lake 302,1983-03-15 00:00:00,2,45,0.589999973773956,0.5899999737739563,0.490000009536743,28.0,-7.4869445800781,1.0,"(1, 1, 52)"
train_000342,train,【IISD Experimental】Lake 302,1984-01-10 00:00:00,2,45,0.300000011920928,0.30000001192092896,0.100000001490116,28.0,-22.554312133789,1.0,"(1, 1, 52)"
train_000343,train,【IISD Experimental】Lake 302,1984-02-07 00:00:00,2,45,0.490000009536743,0.49000000953674316,0.300000011920928,28.0,-17.0151733398437,1.0,"(1, 1, 52)"
train_000344,train,【IISD Experimental】Lake 302,1985-01-22 00:00:00,2,45,0.5,0.5,0.200000002980232,42.0,-10.0343994140624,1.0,"(1, 1, 52)"
train_000345,train,【IISD Experimental】Lake 302,1986-01-21 00:00:00,2,45,0.300000011920928,0.30000001192092896,0.200000002980232,42.0,-4.37619628906247,1.0,"(1, 1, 52)"
train_000346,train,【IISD Experimental】Lake 302,1986-02-18 00:00:00,2,45,0.310000002384185,0.3100000023841858,0.300000011920928,28.0,-6.0543273925781,1.0,"(1, 1, 52)"
train_000347,train,【IISD Experimental】Lake 302,1987-01-20 00:00:00,2,45,0.310000002384185,0.3100000023841858,0.140000000596046,42.0,-15.2234558105468,1.0,"(1, 1, 52)"
train_000348,train,【IISD Experimental】Lake 302,1987-02-17 00:00:00,2,45,0.5,0.5,0.310000002384185,28.0,-7.15289916992185,1.0,"(1, 1, 52)"
train_000349,train,【IISD Experimental】Lake 302,1987-03-17 00:00:00,2,45,0.400000005960464,0.4000000059604645,0.5,28.0,3.02553710937502,1.0,"(1, 1, 52)"
train_000350,train,【IISD Experimental】Lake 302,1988-01-19 00:00:00,2,45,0.289999991655349,0.28999999165534973,0.189999997615814,35.0,-6.02008666992185,1.0,"(1, 1, 52)"
train_000351,train,【IISD Experimental】Lake 302,1988-02-23 00:00:00,2,45,0.405000001192092,0.4050000011920929,0.289999991655349,35.0,-19.8943542480468,1.0,"(1, 1, 52)"
train_000352,train,【IISD Experimental】Lake 302,1988-03-22 00:00:00,2,45,0.495000004768371,0.4950000047683716,0.405000001192092,28.0,-5.3974670410156,1.0,"(1, 1, 52)"
train_000353,train,【IISD Experimental】Lake 302,1989-01-17 00:00:00,2,45,0.485000014305114,0.48500001430511475,0.245000004768371,42.0,-10.4554199218749,1.0,"(1, 1, 52)"
train_000354,train,【IISD Experimental】Lake 302,1989-02-21 00:00:00,2,45,0.615000009536743,0.6150000095367432,0.485000014305114,35.0,-11.7589172363281,1.0,"(1, 1, 52)"
train_000355,train,【IISD Experimental】Lake 302,1989-03-21 00:00:00,2,45,0.644999980926513,0.6449999809265137,0.615000009536743,28.0,-10.3986572265624,1.0,"(1, 1, 52)"
train_000356,train,【IISD Experimental】Lake 302,1989-12-13 00:00:00,2,45,0.52999997138977,0.5299999713897705,0.360000014305114,1.0,-26.0751861572265,1.0,"(1, 1, 52)"
train_000357,train,【IISD Experimental】Lake 302,1990-01-16 00:00:00,3,45,0.52999997138977,0.5299999713897705,0.52999997138977,34.0,-7.9859680175781,1.0,"(1, 2, 52)"
train_000358,train,【IISD Experimental】Lake 302,1990-02-13 00:00:00,2,45,0.610000014305114,0.6100000143051147,0.52999997138977,28.0,-7.4729064941406,1.0,"(1, 1, 52)"
train_000359,train,【IISD Experimental】Lake 302,1991-01-15 00:00:00,2,45,0.430000007152557,0.4300000071525574,0.200000002980232,34.0,-11.8083251953124,1.0,"(1, 1, 52)"
train_000360,train,【IISD Experimental】Lake 302,1991-02-13 00:00:00,2,45,0.524999976158142,0.5249999761581421,0.430000007152557,29.0,-11.1218017578124,1.0,"(1, 1, 52)"
train_000361,train,【IISD Experimental】Lake 302,1991-03-12 00:00:00,2,45,0.639999985694885,0.6399999856948853,0.524999976158142,27.0,0.441094970703147,1.0,"(1, 1, 52)"
train_000362,train,【IISD Experimental】Lake 302,2002-01-09 09:46:00,2,45,0.330000013113021,0.33000001311302185,0.310000002384185,2.000694444444445,0.143853759765647,1.0,"(1, 1, 52)"
train_000363,train,【IISD Experimental】Lake 302,2003-01-07 02:50:00,2,45,0.340000003576278,0.3400000035762787,0.344999998807907,0.0138888888888888,-3.84528198242185,1.0,"(1, 1, 52)"
train_000364,train,【IISD Experimental】Lake 302,2004-01-07 00:00:00,2,45,0.340000003576278,0.3400000035762787,0.150000005960464,41.0,-19.6933959960937,1.0,"(1, 1, 52)"
train_000365,train,【IISD Experimental】Lake 302,2005-01-11 13:55:00,2,45,0.349999994039535,0.3499999940395355,0.370000004768371,0.0027777777777777,-21.6562713623046,1.0,"(1, 1, 52)"
train_000366,train,【Li】Lake Xiaoxingkai,2025-01-19 12:00:00,2,45,0.6171,0.6171000003814697,0.6196,1.0,-4.329077148,1.0,"(1, 1, 52)"
train_000367,train,【Li】Lake Xiaoxingkai,2025-01-20 12:00:00,3,45,0.6075,0.6075000166893005,0.6171,1.0,-11.02490845,1.0,"(1, 2, 52)"
train_000368,train,【Li】Lake Xiaoxingkai,2025-01-21 12:00:00,4,45,0.6165,0.6165000200271606,0.6075,1.0,-15.24448242,1.0,"(1, 3, 52)"
train_000369,train,【Li】Lake Xiaoxingkai,2025-01-22 12:00:00,5,45,0.6159,0.6158999800682068,0.6165,1.0,-11.53986206,1.0,"(1, 4, 52)"
train_000370,train,【Li】Lake Xiaoxingkai,2025-01-23 12:00:00,6,45,0.6171,0.6171000003814697,0.6159,1.0,-10.26737061,1.0,"(1, 5, 52)"
train_000371,train,【Li】Lake Xiaoxingkai,2025-01-24 12:00:00,7,45,0.6172,0.6172000169754028,0.6171,1.0,-12.11893311,1.0,"(1, 6, 52)"
train_000372,train,【Li】Lake Xiaoxingkai,2025-01-25 12:00:00,8,45,0.62,0.6200000047683716,0.6172,1.0,-10.74112549,1.0,"(1, 7, 52)"
train_000373,train,【Li】Lake Xiaoxingkai,2025-01-26 12:00:00,9,45,0.6116,0.6115999817848206,0.62,1.0,-14.43988647,1.0,"(1, 8, 52)"
train_000374,train,【Li】Lake Xiaoxingkai,2025-01-27 12:00:00,10,45,0.6174,0.6173999905586243,0.6116,1.0,-14.25107422,1.0,"(1, 9, 52)"
train_000375,train,【Li】Lake Xiaoxingkai,2025-01-28 12:00:00,11,45,0.6091,0.6090999841690063,0.6174,1.0,-10.94864502,1.0,"(1, 10, 52)"
train_000376,train,【Li】Lake Xiaoxingkai,2025-01-29 12:00:00,12,45,0.5888,0.5888000130653381,0.6091,1.0,-9.627661133,1.0,"(1, 11, 52)"
train_000377,train,【Li】Lake Xiaoxingkai,2025-01-30 12:00:00,13,45,0.5858,0.5857999920845032,0.5888,1.0,-12.02139893,1.0,"(1, 12, 52)"
train_000378,train,【Li】Lake Xiaoxingkai,2025-01-31 12:00:00,14,45,0.5944,0.5943999886512756,0.5858,1.0,-13.43918457,1.0,"(1, 13, 52)"
train_000379,train,【Li】Lake Xiaoxingkai,2025-02-01 12:00:00,15,45,0.6018,0.6018000245094299,0.5944,1.0,-14.71719971,1.0,"(1, 14, 52)"
train_000380,train,【Li】Lake Xiaoxingkai,2025-02-02 12:00:00,16,45,0.6195,0.6194999814033508,0.6018,1.0,-15.60269775,1.0,"(1, 15, 52)"
train_000381,train,【Li】Lake Xiaoxingkai,2025-02-03 12:00:00,17,45,0.6265,0.6265000104904175,0.6195,1.0,-14.81918945,1.0,"(1, 16, 52)"
train_000382,train,【Li】Lake Xiaoxingkai,2025-02-04 12:00:00,18,45,0.6328,0.6327999830245972,0.6265,1.0,-16.49039307,1.0,"(1, 17, 52)"
train_000383,train,【Li】Lake Xiaoxingkai,2025-02-05 12:00:00,19,45,0.6485,0.6485000252723694,0.6328,1.0,-16.98135986,1.0,"(1, 18, 52)"
train_000384,train,【Li】Lake Xiaoxingkai,2025-02-06 12:00:00,20,45,0.6563,0.6563000082969666,0.6485,1.0,-15.42697754,1.0,"(1, 19, 52)"
train_000385,train,【Li】Lake Xiaoxingkai,2025-02-07 12:00:00,21,45,0.6629,0.6628999710083008,0.6563,1.0,-14.79648437,1.0,"(1, 20, 52)"
train_000386,train,【Li】Lake Xiaoxingkai,2025-02-08 12:00:00,22,45,0.6708,0.670799970626831,0.6629,1.0,-7.347570801,1.0,"(1, 21, 52)"
train_000387,train,【Li】Lake Xiaoxingkai,2025-02-09 12:00:00,23,45,0.6845,0.684499979019165,0.6708,1.0,-10.5083374,1.0,"(1, 22, 52)"
train_000388,train,【Li】Lake Xiaoxingkai,2025-02-10 12:00:00,24,45,0.6817,0.6816999912261963,0.6845,1.0,-12.03327026,1.0,"(1, 23, 52)"
train_000389,train,【North Temperate Lakes LTER】Allequash Lake,1982-02-23 00:00:00,2,45,0.597999989986419,0.5979999899864197,0.524999976158142,28.0,2.95864257812502,1.0,"(1, 1, 52)"
train_000390,train,【North Temperate Lakes LTER】Allequash Lake,1982-04-05 00:00:00,2,45,0.623000025749206,0.6230000257492065,0.597999989986419,41.0,-6.56552734374997,1.0,"(1, 1, 52)"
train_000391,train,【North Temperate Lakes LTER】Allequash Lake,1983-02-18 00:00:00,2,45,0.360000014305114,0.36000001430511475,0.340000003576278,32.0,0.881280517578147,1.0,"(1, 1, 52)"
train_000392,train,【North Temperate Lakes LTER】Allequash Lake,1983-03-23 00:00:00,2,45,0.360000014305114,0.36000001430511475,0.360000014305114,33.0,-8.4907287597656,1.0,"(1, 1, 52)"
train_000393,train,【North Temperate Lakes LTER】Allequash Lake,1984-04-03 00:00:00,2,45,0.560000002384185,0.5600000023841858,0.5,34.0,4.44259033203127,1.0,"(1, 1, 52)"
train_000394,train,【North Temperate Lakes LTER】Allequash Lake,1985-03-27 00:00:00,2,45,0.509999990463256,0.5099999904632568,0.469999998807907,30.0,7.76000366210939,1.0,"(1, 1, 52)"
train_000395,train,【North Temperate Lakes LTER】Allequash Lake,1987-02-24 00:00:00,2,45,0.469999998807907,0.4699999988079071,0.400000005960464,35.0,1.21602783203127,1.0,"(1, 1, 52)"
train_000396,train,【North Temperate Lakes LTER】Allequash Lake,1987-03-19 00:00:00,2,45,0.540000021457672,0.5400000214576721,0.469999998807907,23.0,5.42342529296877,1.0,"(1, 1, 52)"
train_000397,train,【North Temperate Lakes LTER】Allequash Lake,1988-03-21 00:00:00,2,45,0.610000014305114,0.6100000143051147,0.579999983310699,19.0,-7.90762939453122,1.0,"(1, 1, 52)"
train_000398,train,【North Temperate Lakes LTER】Allequash Lake,1989-03-27 00:00:00,2,45,0.605000019073486,0.6050000190734863,0.550000011920929,21.0,7.32567749023439,1.0,"(1, 1, 52)"
train_000399,train,【North Temperate Lakes LTER】Allequash Lake,1990-02-27 00:00:00,2,45,0.52999997138977,0.5299999713897705,0.400000005960464,34.0,-2.07510986328122,1.0,"(1, 1, 52)"
train_000400,train,【North Temperate Lakes LTER】Allequash Lake,1990-03-27 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.52999997138977,28.0,-1.8580383300781,1.0,"(1, 1, 52)"
train_000401,train,【North Temperate Lakes LTER】Allequash Lake,1991-02-19 00:00:00,2,45,0.449999988079071,0.44999998807907104,0.319999992847442,33.0,-0.536718749999977,1.0,"(1, 1, 52)"
train_000402,train,【North Temperate Lakes LTER】Allequash Lake,1991-03-25 00:00:00,2,45,0.52999997138977,0.5299999713897705,0.449999988079071,34.0,2.91286621093752,1.0,"(1, 1, 52)"
train_000403,train,【North Temperate Lakes LTER】Allequash Lake,1992-03-23 00:00:00,2,45,0.479999989271163,0.47999998927116394,0.349999994039535,19.0,-1.22836914062497,1.0,"(1, 1, 52)"
train_000404,train,【North Temperate Lakes LTER】Allequash Lake,1993-03-23 00:00:00,2,45,0.584999978542327,0.5849999785423279,0.490000009536743,28.0,0.424188232421897,1.0,"(1, 1, 52)"
train_000405,train,【North Temperate Lakes LTER】Allequash Lake,1994-02-22 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.300000011920928,43.0,-13.3133300781249,1.0,"(1, 1, 52)"
train_000406,train,【North Temperate Lakes LTER】Allequash Lake,1994-03-29 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.439999997615814,35.0,-2.64154663085935,1.0,"(1, 1, 52)"
train_000407,train,【North Temperate Lakes LTER】Allequash Lake,1995-02-21 00:00:00,2,45,0.52999997138977,0.5299999713897705,0.400000005960464,41.0,-5.37714233398435,1.0,"(1, 1, 52)"
train_000408,train,【North Temperate Lakes LTER】Allequash Lake,1996-02-20 00:00:00,2,45,0.569999992847442,0.5699999928474426,0.379999995231628,35.0,2.27578125000002,1.0,"(1, 1, 52)"
train_000409,train,【North Temperate Lakes LTER】Allequash Lake,1997-02-26 00:00:00,2,45,0.519999980926513,0.5199999809265137,0.46000000834465,37.0,0.651269531250022,1.0,"(1, 1, 52)"
train_000410,train,【North Temperate Lakes LTER】Allequash Lake,1997-03-19 00:00:00,2,45,0.569999992847442,0.5699999928474426,0.519999980926513,21.0,-0.924536132812477,1.0,"(1, 1, 52)"
train_000411,train,【North Temperate Lakes LTER】Allequash Lake,1998-02-24 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.300000011920928,36.0,2.72509155273439,1.0,"(1, 1, 52)"
train_000412,train,【North Temperate Lakes LTER】Allequash Lake,1998-03-16 00:00:00,2,45,0.370000004768371,0.3700000047683716,0.419999986886978,20.0,-5.77396240234372,1.0,"(1, 1, 52)"
train_000413,train,【North Temperate Lakes LTER】Allequash Lake,1999-02-25 00:00:00,2,45,0.490000009536743,0.49000000953674316,0.270000010728836,35.0,-2.8114074707031,1.0,"(1, 1, 52)"
train_000414,train,【North Temperate Lakes LTER】Allequash Lake,1999-03-23 00:00:00,2,45,0.540000021457672,0.5400000214576721,0.490000009536743,26.0,0.447137451171897,1.0,"(1, 1, 52)"
train_000415,train,【North Temperate Lakes LTER】Allequash Lake,2000-02-24 00:00:00,2,45,0.379999995231628,0.3799999952316284,0.310000002384185,29.0,3.74352416992189,1.0,"(1, 1, 52)"
train_000416,train,【North Temperate Lakes LTER】Allequash Lake,2001-03-02 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.419999986886978,35.0,0.555566406250022,1.0,"(1, 1, 52)"
train_000417,train,【North Temperate Lakes LTER】Allequash Lake,2001-04-02 00:00:00,2,45,0.550000011920929,0.550000011920929,0.439999997615814,31.0,1.71584472656252,1.0,"(1, 1, 52)"
train_000418,train,【North Temperate Lakes LTER】Allequash Lake,2002-03-05 00:00:00,2,45,0.449999988079071,0.44999998807907104,0.239999994635581,41.0,-10.9201721191406,1.0,"(1, 1, 52)"
train_000419,train,【North Temperate Lakes LTER】Allequash Lake,2002-04-04 00:00:00,2,45,0.620000004768371,0.6200000047683716,0.449999988079071,30.0,-4.06244506835935,1.0,"(1, 1, 52)"
train_000420,train,【North Temperate Lakes LTER】Allequash Lake,2003-02-26 00:00:00,2,45,0.6700000166893,0.6700000166893005,0.560000002384185,33.0,-12.3732360839843,1.0,"(1, 1, 52)"
train_000421,train,【North Temperate Lakes LTER】Allequash Lake,2004-02-19 00:00:00,2,45,0.540000021457672,0.5400000214576721,0.414999991655349,36.0,2.87877807617189,1.0,"(1, 1, 52)"
train_000422,train,【North Temperate Lakes LTER】Allequash Lake,2004-03-31 00:00:00,2,45,0.560000002384185,0.5600000023841858,0.540000021457672,41.0,0.0515075683593977,1.0,"(1, 1, 52)"
train_000423,train,【North Temperate Lakes LTER】Allequash Lake,2005-02-23 00:00:00,2,45,0.52999997138977,0.5299999713897705,0.409999996423721,44.0,-4.28412475585935,1.0,"(1, 1, 52)"
train_000424,train,【North Temperate Lakes LTER】Allequash Lake,2005-04-01 00:00:00,2,45,0.490000009536743,0.49000000953674316,0.52999997138977,37.0,6.02175292968752,1.0,"(1, 1, 52)"
train_000425,train,【North Temperate Lakes LTER】Allequash Lake,2006-03-28 00:00:00,2,45,0.569999992847442,0.5699999928474426,0.490000009536743,29.0,4.95067749023439,1.0,"(1, 1, 52)"
train_000426,train,【North Temperate Lakes LTER】Allequash Lake,2007-02-23 00:00:00,2,45,0.490000009536743,0.49000000953674316,0.319999992847442,30.0,-6.7274230957031,1.0,"(1, 1, 52)"
train_000427,train,【North Temperate Lakes LTER】Allequash Lake,2007-03-26 00:00:00,2,45,0.379999995231628,0.3799999952316284,0.490000009536743,31.0,15.3797241210937,1.0,"(1, 1, 52)"
train_000428,train,【North Temperate Lakes LTER】Allequash Lake,2008-03-25 00:00:00,2,45,0.52999997138977,0.5299999713897705,0.509999990463256,22.0,0.691339111328147,1.0,"(1, 1, 52)"
train_000429,train,【North Temperate Lakes LTER】Allequash Lake,2009-02-23 00:00:00,2,45,0.610000014305114,0.6100000143051147,0.449999988079071,34.0,-11.5714782714843,1.0,"(1, 1, 52)"
train_000430,train,【North Temperate Lakes LTER】Allequash Lake,2009-03-17 00:00:00,2,45,0.600000023841857,0.6000000238418579,0.610000014305114,22.0,8.26162109375002,1.0,"(1, 1, 52)"
train_000431,train,【North Temperate Lakes LTER】Allequash Lake,2010-02-16 00:00:00,2,45,0.46000000834465,0.46000000834465027,0.330000013113021,28.0,-5.56442871093747,1.0,"(1, 1, 52)"
train_000432,train,【North Temperate Lakes LTER】Allequash Lake,2010-03-22 00:00:00,2,45,0.239999994635581,0.23999999463558197,0.46000000834465,34.0,5.67012939453127,1.0,"(1, 1, 52)"
train_000433,train,【North Temperate Lakes LTER】Allequash Lake,2011-02-15 00:00:00,2,45,0.409999996423721,0.4099999964237213,0.370000004768371,27.0,0.134667968750022,1.0,"(1, 1, 52)"
train_000434,train,【North Temperate Lakes LTER】Allequash Lake,2011-03-16 00:00:00,2,45,0.509999990463256,0.5099999904632568,0.409999996423721,29.0,4.18596801757814,1.0,"(1, 1, 52)"
train_000435,train,【North Temperate Lakes LTER】Allequash Lake,2012-02-23 00:00:00,2,45,0.379999995231628,0.3799999952316284,0.319999992847442,38.0,-2.18671264648435,1.0,"(1, 1, 52)"
train_000436,train,【North Temperate Lakes LTER】Allequash Lake,2013-02-25 00:00:00,2,45,0.5,0.5,0.360000014305114,31.0,-0.458013916015602,1.0,"(1, 1, 52)"
train_000437,train,【North Temperate Lakes LTER】Allequash Lake,2013-03-27 00:00:00,2,45,0.660000026226043,0.6600000262260437,0.5,30.0,0.838922119140647,1.0,"(1, 1, 52)"
train_000438,train,【North Temperate Lakes LTER】Allequash Lake,2014-03-27 00:00:00,2,45,0.77999997138977,0.7799999713897705,0.730000019073486,9.0,-3.48087158203122,1.0,"(1, 1, 52)"
train_000439,train,【North Temperate Lakes LTER】Allequash Lake,2015-02-24 00:00:00,2,45,0.540000021457672,0.5400000214576721,0.319999992847442,36.0,-14.2406372070312,1.0,"(1, 1, 52)"
train_000440,train,【North Temperate Lakes LTER】Allequash Lake,2015-03-23 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.540000021457672,27.0,-0.294531249999977,1.0,"(1, 1, 52)"
train_000441,train,【North Temperate Lakes LTER】Allequash Lake,2016-03-08 00:00:00,2,45,0.400000005960464,0.4000000059604645,0.239999994635581,40.0,5.88210449218752,1.0,"(1, 1, 52)"
train_000442,train,【North Temperate Lakes LTER】Allequash Lake,2017-02-20 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.289999991655349,35.0,4.93038330078127,1.0,"(1, 1, 52)"
train_000443,train,【North Temperate Lakes LTER】Allequash Lake,2017-03-21 00:00:00,2,45,0.430000007152557,0.4300000071525574,0.439999997615814,29.0,6.02898559570314,1.0,"(1, 1, 52)"
train_000444,train,【North Temperate Lakes LTER】Allequash Lake,2018-02-22 00:00:00,2,45,0.509999990463256,0.5099999904632568,0.469999998807907,37.0,-8.8929504394531,1.0,"(1, 1, 52)"
